fanuc_doosan_id,process_no,product_id,dt_start,dt_end,dt_change_tool,dt_workday
289,40,5,2021-09-01 20:35,2021-09-01 20:42,0000-00-00 00:00:00,2021-09-01
290,30,5,2021-09-01 20:38,2021-09-01 20:43,0000-00-00 00:00:00,2021-09-01
291,20,5,2021-09-01 20:39,2021-09-01 20:43,0000-00-00 00:00:00,2021-09-01
292,90,5,2021-09-01 20:40,2021-09-01 20:44,0000-00-00 00:00:00,2021-09-01
293,50,5,2021-09-01 20:38,2021-09-01 20:45,0000-00-00 00:00:00,2021-09-01
294,40,5,2021-09-01 20:42,2021-09-01 20:46,0000-00-00 00:00:00,2021-09-01
295,30,5,2021-09-01 20:43,2021-09-01 20:47,0000-00-00 00:00:00,2021-09-01
296,20,5,2021-09-01 20:43,2021-09-01 20:49,0000-00-00 00:00:00,2021-09-01
297,90,5,2021-09-01 20:44,2021-09-01 20:49,0000-00-00 00:00:00,2021-09-01
298,50,5,2021-09-01 20:45,2021-09-01 20:51,0000-00-00 00:00:00,2021-09-01
299,40,5,2021-09-01 20:46,2021-09-01 20:52,0000-00-00 00:00:00,2021-09-01
300,90,5,2021-09-01 20:49,2021-09-01 20:54,0000-00-00 00:00:00,2021-09-01
301,50,5,2021-09-01 20:51,2021-09-01 20:55,0000-00-00 00:00:00,2021-09-01
302,20,5,2021-09-01 20:49,2021-09-01 20:56,0000-00-00 00:00:00,2021-09-01
303,30,5,2021-09-01 20:52,2021-09-01 20:57,0000-00-00 00:00:00,2021-09-01
304,40,5,2021-09-01 20:52,2021-09-01 20:59,0000-00-00 00:00:00,2021-09-01
305,20,5,2021-09-01 20:56,2021-09-01 21:02,0000-00-00 00:00:00,2021-09-01
306,50,5,2021-09-01 20:55,2021-09-01 21:02,0000-00-00 00:00:00,2021-09-01
307,30,5,2021-09-01 20:57,2021-09-01 21:02,0000-00-00 00:00:00,2021-09-01
308,90,5,2021-09-01 20:54,2021-09-01 21:03,0000-00-00 00:00:00,2021-09-01
309,40,5,2021-09-01 20:59,2021-09-01 21:06,0000-00-00 00:00:00,2021-09-01
310,20,5,2021-09-01 21:02,2021-09-01 21:06,0000-00-00 00:00:00,2021-09-01
311,30,5,2021-09-01 21:02,2021-09-01 21:07,0000-00-00 00:00:00,2021-09-01
312,90,5,2021-09-01 21:03,2021-09-01 21:08,0000-00-00 00:00:00,2021-09-01
313,50,5,2021-09-01 21:02,2021-09-01 21:09,0000-00-00 00:00:00,2021-09-01
314,40,5,2021-09-01 21:06,2021-09-01 21:10,0000-00-00 00:00:00,2021-09-01
315,30,5,2021-09-01 21:07,2021-09-01 21:12,0000-00-00 00:00:00,2021-09-01
316,90,5,2021-09-01 21:08,2021-09-01 21:12,0000-00-00 00:00:00,2021-09-01
317,50,5,2021-09-01 21:09,2021-09-01 21:13,0000-00-00 00:00:00,2021-09-01
318,20,5,2021-09-01 21:06,2021-09-01 21:15,0000-00-00 00:00:00,2021-09-01
319,40,5,2021-09-01 21:10,2021-09-01 21:15,0000-00-00 00:00:00,2021-09-01
320,30,5,2021-09-01 21:12,2021-09-01 21:17,0000-00-00 00:00:00,2021-09-01
321,50,5,2021-09-01 21:13,2021-09-01 21:18,0000-00-00 00:00:00,2021-09-01
322,20,5,2021-09-01 21:15,2021-09-01 21:19,0000-00-00 00:00:00,2021-09-01
323,40,5,2021-09-01 21:15,2021-09-01 21:19,0000-00-00 00:00:00,2021-09-01
324,90,5,2021-09-01 21:12,2021-09-01 21:19,0000-00-00 00:00:00,2021-09-01
325,30,5,2021-09-01 21:17,2021-09-01 21:22,0000-00-00 00:00:00,2021-09-01
326,50,5,2021-09-01 21:18,2021-09-01 21:22,0000-00-00 00:00:00,2021-09-01
327,40,5,2021-09-01 21:19,2021-09-01 21:23,0000-00-00 00:00:00,2021-09-01
328,90,5,2021-09-01 21:19,2021-09-01 21:24,0000-00-00 00:00:00,2021-09-01
329,50,5,2021-09-01 21:22,2021-09-01 21:26,0000-00-00 00:00:00,2021-09-01
330,30,5,2021-09-01 21:22,2021-09-01 21:27,0000-00-00 00:00:00,2021-09-01
331,40,5,2021-09-01 21:23,2021-09-01 21:28,0000-00-00 00:00:00,2021-09-01
332,20,5,2021-09-01 21:24,2021-09-01 21:28,0000-00-00 00:00:00,2021-09-01
333,90,5,2021-09-01 21:24,2021-09-01 21:29,0000-00-00 00:00:00,2021-09-01
334,50,5,2021-09-01 21:26,2021-09-01 21:30,0000-00-00 00:00:00,2021-09-01
335,30,5,2021-09-01 21:27,2021-09-01 21:32,0000-00-00 00:00:00,2021-09-01
336,20,5,2021-09-01 21:28,2021-09-01 21:32,0000-00-00 00:00:00,2021-09-01
337,40,5,2021-09-01 21:28,2021-09-01 21:32,0000-00-00 00:00:00,2021-09-01
338,90,5,2021-09-01 21:29,2021-09-01 21:34,0000-00-00 00:00:00,2021-09-01
339,50,5,2021-09-01 21:30,2021-09-01 21:35,0000-00-00 00:00:00,2021-09-01
340,20,5,2021-09-01 21:32,2021-09-01 21:36,0000-00-00 00:00:00,2021-09-01
341,40,5,2021-09-01 21:32,2021-09-01 21:36,0000-00-00 00:00:00,2021-09-01
342,30,5,2021-09-01 21:32,2021-09-01 21:37,0000-00-00 00:00:00,2021-09-01
343,90,5,2021-09-01 21:34,2021-09-01 21:38,0000-00-00 00:00:00,2021-09-01
344,50,5,2021-09-01 21:35,2021-09-01 21:39,0000-00-00 00:00:00,2021-09-01
345,20,5,2021-09-01 21:36,2021-09-01 21:40,0000-00-00 00:00:00,2021-09-01
346,40,5,2021-09-01 21:36,2021-09-01 21:40,0000-00-00 00:00:00,2021-09-01
347,30,5,2021-09-01 21:37,2021-09-01 21:42,0000-00-00 00:00:00,2021-09-01
348,90,5,2021-09-01 21:38,2021-09-01 21:43,0000-00-00 00:00:00,2021-09-01
349,50,5,2021-09-01 21:39,2021-09-01 21:43,0000-00-00 00:00:00,2021-09-01
350,20,5,2021-09-01 21:40,2021-09-01 21:44,0000-00-00 00:00:00,2021-09-01
351,40,5,2021-09-01 21:40,2021-09-01 21:45,0000-00-00 00:00:00,2021-09-01
352,30,5,2021-09-01 21:42,2021-09-01 21:47,0000-00-00 00:00:00,2021-09-01
353,90,5,2021-09-01 21:43,2021-09-01 21:48,0000-00-00 00:00:00,2021-09-01
354,20,5,2021-09-01 21:44,2021-09-01 21:48,0000-00-00 00:00:00,2021-09-01
355,50,5,2021-09-01 21:43,2021-09-01 21:49,0000-00-00 00:00:00,2021-09-01
356,40,5,2021-09-01 21:45,2021-09-01 21:51,0000-00-00 00:00:00,2021-09-01
357,30,5,2021-09-01 21:47,2021-09-01 21:51,0000-00-00 00:00:00,2021-09-01
358,20,5,2021-09-01 21:48,2021-09-01 21:52,0000-00-00 00:00:00,2021-09-01
359,90,5,2021-09-01 21:48,2021-09-01 21:52,0000-00-00 00:00:00,2021-09-01
360,50,5,2021-09-01 21:49,2021-09-01 21:53,0000-00-00 00:00:00,2021-09-01
361,40,5,2021-09-01 21:51,2021-09-01 21:55,0000-00-00 00:00:00,2021-09-01
362,20,5,2021-09-01 21:52,2021-09-01 21:56,0000-00-00 00:00:00,2021-09-01
363,30,5,2021-09-01 21:51,2021-09-01 21:56,0000-00-00 00:00:00,2021-09-01
364,90,5,2021-09-01 21:52,2021-09-01 21:57,0000-00-00 00:00:00,2021-09-01
365,50,5,2021-09-01 21:53,2021-09-01 21:58,0000-00-00 00:00:00,2021-09-01
366,40,5,2021-09-01 21:55,2021-09-01 21:59,0000-00-00 00:00:00,2021-09-01
367,20,5,2021-09-01 21:56,2021-09-01 22:01,0000-00-00 00:00:00,2021-09-01
368,30,5,2021-09-01 21:56,2021-09-01 22:01,0000-00-00 00:00:00,2021-09-01
369,90,5,2021-09-01 21:57,2021-09-01 22:02,0000-00-00 00:00:00,2021-09-01
370,50,5,2021-09-01 21:58,2021-09-01 22:02,0000-00-00 00:00:00,2021-09-01
371,40,5,2021-09-01 21:59,2021-09-01 22:03,0000-00-00 00:00:00,2021-09-01
372,50,5,2021-09-01 22:02,2021-09-01 22:06,0000-00-00 00:00:00,2021-09-01
373,30,5,2021-09-01 22:01,2021-09-01 22:06,0000-00-00 00:00:00,2021-09-01
374,20,5,2021-09-01 22:01,2021-09-01 22:06,0000-00-00 00:00:00,2021-09-01
375,90,5,2021-09-01 22:02,2021-09-01 22:06,0000-00-00 00:00:00,2021-09-01
376,40,5,2021-09-01 22:03,2021-09-01 22:08,0000-00-00 00:00:00,2021-09-01
377,90,5,2021-09-01 22:07,2021-09-01 22:11,0000-00-00 00:00:00,2021-09-01
378,50,5,2021-09-01 22:06,2021-09-01 22:12,0000-00-00 00:00:00,2021-09-01
379,20,5,2021-09-01 22:06,2021-09-01 22:12,0000-00-00 00:00:00,2021-09-01
380,30,5,2021-09-01 22:07,2021-09-01 22:12,0000-00-00 00:00:00,2021-09-01
381,40,5,2021-09-01 22:11,2021-09-01 22:16,0000-00-00 00:00:00,2021-09-01
382,90,5,2021-09-01 22:11,2021-09-01 22:16,0000-00-00 00:00:00,2021-09-01
383,20,5,2021-09-01 22:12,2021-09-01 22:17,0000-00-00 00:00:00,2021-09-01
384,30,5,2021-09-01 22:12,2021-09-01 22:17,0000-00-00 00:00:00,2021-09-01
385,50,5,2021-09-01 22:12,2021-09-01 22:18,0000-00-00 00:00:00,2021-09-01
386,40,5,2021-09-01 22:16,2021-09-01 22:20,0000-00-00 00:00:00,2021-09-01
387,20,5,2021-09-01 22:17,2021-09-01 22:22,0000-00-00 00:00:00,2021-09-01
388,30,5,2021-09-01 22:17,2021-09-01 22:22,0000-00-00 00:00:00,2021-09-01
389,50,5,2021-09-01 22:19,2021-09-01 22:23,0000-00-00 00:00:00,2021-09-01
390,40,5,2021-09-01 22:20,2021-09-01 22:24,0000-00-00 00:00:00,2021-09-01
391,20,5,2021-09-01 22:22,2021-09-01 22:27,0000-00-00 00:00:00,2021-09-01
392,50,5,2021-09-01 22:23,2021-09-01 22:27,0000-00-00 00:00:00,2021-09-01
393,90,5,2021-09-01 22:16,2021-09-01 22:27,0000-00-00 00:00:00,2021-09-01
394,30,5,2021-09-01 22:22,2021-09-01 22:27,0000-00-00 00:00:00,2021-09-01
395,40,5,2021-09-01 22:24,2021-09-01 22:28,0000-00-00 00:00:00,2021-09-01
396,50,5,2021-09-01 22:27,2021-09-01 22:31,0000-00-00 00:00:00,2021-09-01
397,90,5,2021-09-01 22:27,2021-09-01 22:32,0000-00-00 00:00:00,2021-09-01
398,30,5,2021-09-01 22:27,2021-09-01 22:32,0000-00-00 00:00:00,2021-09-01
399,20,5,2021-09-01 22:27,2021-09-01 22:34,0000-00-00 00:00:00,2021-09-01
400,40,5,2021-09-01 22:28,2021-09-01 22:34,0000-00-00 00:00:00,2021-09-01
401,90,5,2021-09-01 22:32,2021-09-01 22:36,0000-00-00 00:00:00,2021-09-01
402,50,5,2021-09-01 22:31,2021-09-01 22:37,0000-00-00 00:00:00,2021-09-01
403,30,5,2021-09-01 22:32,2021-09-01 22:37,0000-00-00 00:00:00,2021-09-01
404,20,5,2021-09-01 22:34,2021-09-01 22:38,0000-00-00 00:00:00,2021-09-01
405,40,5,2021-09-01 22:34,2021-09-01 22:38,0000-00-00 00:00:00,2021-09-01
406,50,5,2021-09-01 22:37,2021-09-01 22:41,0000-00-00 00:00:00,2021-09-01
407,90,5,2021-09-01 22:36,2021-09-01 22:41,0000-00-00 00:00:00,2021-09-01
408,20,5,2021-09-01 22:38,2021-09-01 22:42,0000-00-00 00:00:00,2021-09-01
409,30,5,2021-09-01 22:37,2021-09-01 22:42,0000-00-00 00:00:00,2021-09-01
410,40,5,2021-09-01 22:38,2021-09-01 22:42,0000-00-00 00:00:00,2021-09-01
411,50,5,2021-09-01 22:41,2021-09-01 22:45,0000-00-00 00:00:00,2021-09-01
412,90,5,2021-09-01 22:41,2021-09-01 22:46,0000-00-00 00:00:00,2021-09-01
413,20,5,2021-09-01 22:42,2021-09-01 22:46,0000-00-00 00:00:00,2021-09-01
414,40,5,2021-09-01 22:42,2021-09-01 22:47,0000-00-00 00:00:00,2021-09-01
415,30,5,2021-09-01 22:42,2021-09-01 22:47,0000-00-00 00:00:00,2021-09-01
416,50,5,2021-09-01 22:45,2021-09-01 22:50,0000-00-00 00:00:00,2021-09-01
417,90,5,2021-09-01 22:46,2021-09-01 22:51,0000-00-00 00:00:00,2021-09-01
418,40,5,2021-09-01 22:47,2021-09-01 22:51,0000-00-00 00:00:00,2021-09-01
419,20,5,2021-09-01 22:46,2021-09-01 22:51,0000-00-00 00:00:00,2021-09-01
420,30,5,2021-09-01 22:47,2021-09-01 22:52,0000-00-00 00:00:00,2021-09-01
421,90,5,2021-09-01 22:51,2021-09-01 22:55,0000-00-00 00:00:00,2021-09-01
422,40,5,2021-09-01 22:51,2021-09-01 22:55,0000-00-00 00:00:00,2021-09-01
423,20,5,2021-09-01 22:51,2021-09-01 22:56,0000-00-00 00:00:00,2021-09-01
424,30,5,2021-09-01 22:52,2021-09-01 22:57,0000-00-00 00:00:00,2021-09-01
425,50,5,2021-09-01 22:50,2021-09-01 22:58,0000-00-00 00:00:00,2021-09-01
426,40,5,2021-09-01 22:55,2021-09-01 23:00,0000-00-00 00:00:00,2021-09-01
427,90,5,2021-09-01 22:55,2021-09-01 23:00,0000-00-00 00:00:00,2021-09-01
428,30,5,2021-09-01 22:57,2021-09-01 23:02,0000-00-00 00:00:00,2021-09-01
429,40,5,2021-09-01 23:00,2021-09-01 23:04,0000-00-00 00:00:00,2021-09-01
430,90,5,2021-09-01 23:00,2021-09-01 23:05,0000-00-00 00:00:00,2021-09-01
431,20,5,2021-09-01 23:01,2021-09-01 23:05,0000-00-00 00:00:00,2021-09-01
432,30,5,2021-09-01 23:02,2021-09-01 23:07,0000-00-00 00:00:00,2021-09-01
433,50,5,2021-09-01 23:05,2021-09-01 23:08,0000-00-00 00:00:00,2021-09-01
434,20,5,2021-09-01 23:05,2021-09-01 23:09,0000-00-00 00:00:00,2021-09-01
435,90,5,2021-09-01 23:05,2021-09-01 23:09,0000-00-00 00:00:00,2021-09-01
436,30,5,2021-09-01 23:07,2021-09-01 23:12,0000-00-00 00:00:00,2021-09-01
437,50,5,2021-09-01 23:08,2021-09-01 23:12,0000-00-00 00:00:00,2021-09-01
438,20,5,2021-09-01 23:09,2021-09-01 23:13,0000-00-00 00:00:00,2021-09-01
439,40,5,2021-09-01 23:04,2021-09-01 23:13,0000-00-00 00:00:00,2021-09-01
440,90,5,2021-09-01 23:09,2021-09-01 23:14,0000-00-00 00:00:00,2021-09-01
441,50,5,2021-09-01 23:12,2021-09-01 23:16,0000-00-00 00:00:00,2021-09-01
442,30,5,2021-09-01 23:12,2021-09-01 23:17,0000-00-00 00:00:00,2021-09-01
443,20,5,2021-09-01 23:13,2021-09-01 23:17,0000-00-00 00:00:00,2021-09-01
444,40,5,2021-09-01 23:13,2021-09-01 23:18,0000-00-00 00:00:00,2021-09-01
445,50,5,2021-09-01 23:17,2021-09-01 23:21,0000-00-00 00:00:00,2021-09-01
446,20,5,2021-09-01 23:17,2021-09-01 23:21,0000-00-00 00:00:00,2021-09-01
447,30,5,2021-09-01 23:17,2021-09-01 23:22,0000-00-00 00:00:00,2021-09-01
448,40,5,2021-09-01 23:18,2021-09-01 23:23,0000-00-00 00:00:00,2021-09-01
449,90,5,2021-09-01 23:19,2021-09-01 23:24,0000-00-00 00:00:00,2021-09-01
450,50,5,2021-09-01 23:21,2021-09-01 23:26,0000-00-00 00:00:00,2021-09-01
451,20,5,2021-09-01 23:21,2021-09-01 23:27,0000-00-00 00:00:00,2021-09-01
452,30,5,2021-09-01 23:23,2021-09-01 23:28,0000-00-00 00:00:00,2021-09-01
453,90,5,2021-09-01 23:24,2021-09-01 23:28,0000-00-00 00:00:00,2021-09-01
454,40,5,2021-09-01 23:25,2021-09-01 23:29,0000-00-00 00:00:00,2021-09-01
455,50,5,2021-09-01 23:26,2021-09-01 23:32,0000-00-00 00:00:00,2021-09-01
456,20,5,2021-09-01 23:27,2021-09-01 23:32,0000-00-00 00:00:00,2021-09-01
457,40,5,2021-09-01 23:29,2021-09-01 23:33,0000-00-00 00:00:00,2021-09-01
458,30,5,2021-09-01 23:28,2021-09-01 23:33,0000-00-00 00:00:00,2021-09-01
459,90,5,2021-09-01 23:28,2021-09-01 23:33,0000-00-00 00:00:00,2021-09-01
460,50,5,2021-09-01 23:32,2021-09-01 23:36,0000-00-00 00:00:00,2021-09-01
461,40,5,2021-09-01 23:33,2021-09-01 23:37,0000-00-00 00:00:00,2021-09-01
462,20,5,2021-09-01 23:32,2021-09-01 23:37,0000-00-00 00:00:00,2021-09-01
463,30,5,2021-09-01 23:33,2021-09-01 23:38,0000-00-00 00:00:00,2021-09-01
464,90,5,2021-09-01 23:33,2021-09-01 23:39,0000-00-00 00:00:00,2021-09-01
465,50,5,2021-09-01 23:36,2021-09-01 23:40,0000-00-00 00:00:00,2021-09-01
466,40,5,2021-09-01 23:37,2021-09-01 23:42,0000-00-00 00:00:00,2021-09-01
467,20,5,2021-09-01 23:37,2021-09-01 23:42,0000-00-00 00:00:00,2021-09-01
468,30,5,2021-09-01 23:38,2021-09-01 23:43,0000-00-00 00:00:00,2021-09-01
469,90,5,2021-09-01 23:39,2021-09-01 23:44,0000-00-00 00:00:00,2021-09-01
470,50,5,2021-09-01 23:40,2021-09-01 23:45,0000-00-00 00:00:00,2021-09-01
471,40,5,2021-09-01 23:42,2021-09-01 23:46,0000-00-00 00:00:00,2021-09-01
472,20,5,2021-09-01 23:42,2021-09-01 23:47,0000-00-00 00:00:00,2021-09-01
473,30,5,2021-09-01 23:43,2021-09-01 23:48,0000-00-00 00:00:00,2021-09-01
474,90,5,2021-09-01 23:44,2021-09-01 23:48,0000-00-00 00:00:00,2021-09-01
475,50,5,2021-09-01 23:45,2021-09-01 23:49,0000-00-00 00:00:00,2021-09-01
476,40,5,2021-09-01 23:46,2021-09-01 23:51,0000-00-00 00:00:00,2021-09-01
477,20,5,2021-09-01 23:47,2021-09-01 23:52,0000-00-00 00:00:00,2021-09-01
478,30,5,2021-09-01 23:48,2021-09-01 23:53,0000-00-00 00:00:00,2021-09-01
479,90,5,2021-09-01 23:48,2021-09-01 23:53,0000-00-00 00:00:00,2021-09-01
480,50,5,2021-09-01 23:49,2021-09-01 23:53,0000-00-00 00:00:00,2021-09-01
481,40,5,2021-09-01 23:51,2021-09-01 23:55,0000-00-00 00:00:00,2021-09-01
482,20,5,2021-09-01 23:52,2021-09-01 23:57,0000-00-00 00:00:00,2021-09-01
483,90,5,2021-09-01 23:53,2021-09-01 23:58,0000-00-00 00:00:00,2021-09-01
484,30,5,2021-09-01 23:53,2021-09-01 23:58,0000-00-00 00:00:00,2021-09-01
485,50,5,2021-09-01 23:53,2021-09-01 23:58,0000-00-00 00:00:00,2021-09-01
486,20,5,2021-09-01 23:57,2021-09-02 0:02,0000-00-00 00:00:00,2021-09-01
487,90,5,2021-09-01 23:58,2021-09-02 0:02,0000-00-00 00:00:00,2021-09-01
488,30,5,2021-09-01 23:58,2021-09-02 0:03,0000-00-00 00:00:00,2021-09-01
489,90,5,2021-09-02 0:02,2021-09-02 0:07,0000-00-00 00:00:00,2021-09-01
490,90,5,2021-09-02 0:07,2021-09-02 0:12,0000-00-00 00:00:00,2021-09-01
491,90,5,2021-09-02 0:12,2021-09-02 0:16,0000-00-00 00:00:00,2021-09-01
492,20,5,2021-09-02 0:02,2021-09-02 0:17,0000-00-00 00:00:00,2021-09-01
493,30,5,2021-09-02 0:03,2021-09-02 0:17,0000-00-00 00:00:00,2021-09-01
494,40,5,2021-09-01 23:55,2021-09-02 0:20,0000-00-00 00:00:00,2021-09-01
495,90,5,2021-09-02 0:16,2021-09-02 0:21,0000-00-00 00:00:00,2021-09-01
496,20,5,2021-09-02 0:17,2021-09-02 0:22,0000-00-00 00:00:00,2021-09-01
497,50,5,2021-09-01 23:58,2021-09-02 0:22,0000-00-00 00:00:00,2021-09-01
498,30,5,2021-09-02 0:17,2021-09-02 0:22,0000-00-00 00:00:00,2021-09-01
499,90,5,2021-09-02 0:21,2021-09-02 0:26,0000-00-00 00:00:00,2021-09-01
500,40,5,2021-09-02 0:20,2021-09-02 0:26,0000-00-00 00:00:00,2021-09-01
501,20,5,2021-09-02 0:22,2021-09-02 0:27,0000-00-00 00:00:00,2021-09-01
502,30,5,2021-09-02 0:22,2021-09-02 0:27,0000-00-00 00:00:00,2021-09-01
503,50,5,2021-09-02 0:22,2021-09-02 0:29,0000-00-00 00:00:00,2021-09-01
504,40,5,2021-09-02 0:26,2021-09-02 0:31,0000-00-00 00:00:00,2021-09-01
505,90,5,2021-09-02 0:26,2021-09-02 0:31,0000-00-00 00:00:00,2021-09-01
506,20,5,2021-09-02 0:27,2021-09-02 0:32,0000-00-00 00:00:00,2021-09-01
507,30,5,2021-09-02 0:27,2021-09-02 0:32,0000-00-00 00:00:00,2021-09-01
508,50,5,2021-09-02 0:29,2021-09-02 0:33,0000-00-00 00:00:00,2021-09-01
509,90,5,2021-09-02 0:31,2021-09-02 0:35,0000-00-00 00:00:00,2021-09-01
510,30,5,2021-09-02 0:32,2021-09-02 0:37,0000-00-00 00:00:00,2021-09-01
511,20,5,2021-09-02 0:32,2021-09-02 0:39,0000-00-00 00:00:00,2021-09-01
512,90,5,2021-09-02 0:35,2021-09-02 0:40,0000-00-00 00:00:00,2021-09-01
513,40,5,2021-09-02 0:36,2021-09-02 0:40,0000-00-00 00:00:00,2021-09-01
514,30,5,2021-09-02 0:37,2021-09-02 0:42,0000-00-00 00:00:00,2021-09-01
515,20,5,2021-09-02 0:39,2021-09-02 0:43,0000-00-00 00:00:00,2021-09-01
516,90,5,2021-09-02 0:40,2021-09-02 0:45,0000-00-00 00:00:00,2021-09-01
517,50,5,2021-09-02 0:33,2021-09-02 0:45,0000-00-00 00:00:00,2021-09-01
518,40,5,2021-09-02 0:40,2021-09-02 0:46,0000-00-00 00:00:00,2021-09-01
519,30,5,2021-09-02 0:42,2021-09-02 0:47,0000-00-00 00:00:00,2021-09-01
520,20,5,2021-09-02 0:43,2021-09-02 0:47,0000-00-00 00:00:00,2021-09-01
521,50,5,2021-09-02 0:45,2021-09-02 0:49,0000-00-00 00:00:00,2021-09-01
522,40,5,2021-09-02 0:46,2021-09-02 0:51,0000-00-00 00:00:00,2021-09-01
523,50,5,2021-09-02 0:49,2021-09-02 0:53,0000-00-00 00:00:00,2021-09-01
524,30,5,2021-09-02 0:50,2021-09-02 0:55,0000-00-00 00:00:00,2021-09-01
525,20,5,2021-09-02 0:47,2021-09-02 0:56,0000-00-00 00:00:00,2021-09-01
526,40,5,2021-09-02 0:51,2021-09-02 0:57,0000-00-00 00:00:00,2021-09-01
527,30,5,2021-09-02 0:55,2021-09-02 1:00,0000-00-00 00:00:00,2021-09-01
528,20,5,2021-09-02 0:56,2021-09-02 1:00,0000-00-00 00:00:00,2021-09-01
529,50,5,2021-09-02 0:53,2021-09-02 1:01,0000-00-00 00:00:00,2021-09-01
530,40,5,2021-09-02 0:57,2021-09-02 1:02,0000-00-00 00:00:00,2021-09-01
531,20,5,2021-09-02 1:00,2021-09-02 1:04,0000-00-00 00:00:00,2021-09-01
532,30,5,2021-09-02 1:00,2021-09-02 1:05,0000-00-00 00:00:00,2021-09-01
533,50,5,2021-09-02 1:01,2021-09-02 1:05,0000-00-00 00:00:00,2021-09-01
534,40,5,2021-09-02 1:02,2021-09-02 1:06,0000-00-00 00:00:00,2021-09-01
535,50,5,2021-09-02 1:05,2021-09-02 1:09,0000-00-00 00:00:00,2021-09-01
536,30,5,2021-09-02 1:05,2021-09-02 1:10,0000-00-00 00:00:00,2021-09-01
537,40,5,2021-09-02 1:06,2021-09-02 1:11,0000-00-00 00:00:00,2021-09-01
538,20,5,2021-09-02 1:05,2021-09-02 1:13,0000-00-00 00:00:00,2021-09-01
539,50,5,2021-09-02 1:09,2021-09-02 1:14,0000-00-00 00:00:00,2021-09-01
540,30,5,2021-09-02 1:10,2021-09-02 1:15,0000-00-00 00:00:00,2021-09-01
541,40,5,2021-09-02 1:11,2021-09-02 1:15,0000-00-00 00:00:00,2021-09-01
542,20,5,2021-09-02 1:13,2021-09-02 1:17,0000-00-00 00:00:00,2021-09-01
543,50,5,2021-09-02 1:14,2021-09-02 1:18,0000-00-00 00:00:00,2021-09-01
544,40,5,2021-09-02 1:15,2021-09-02 1:20,0000-00-00 00:00:00,2021-09-01
545,30,5,2021-09-02 1:15,2021-09-02 1:20,0000-00-00 00:00:00,2021-09-01
546,20,5,2021-09-02 1:17,2021-09-02 1:21,0000-00-00 00:00:00,2021-09-01
547,50,5,2021-09-02 1:18,2021-09-02 1:23,0000-00-00 00:00:00,2021-09-01
548,30,5,2021-09-02 1:20,2021-09-02 1:25,0000-00-00 00:00:00,2021-09-01
549,20,5,2021-09-02 1:21,2021-09-02 1:25,0000-00-00 00:00:00,2021-09-01
550,40,5,2021-09-02 1:20,2021-09-02 1:25,0000-00-00 00:00:00,2021-09-01
551,50,5,2021-09-02 1:23,2021-09-02 1:28,0000-00-00 00:00:00,2021-09-01
552,20,5,2021-09-02 1:25,2021-09-02 1:29,0000-00-00 00:00:00,2021-09-01
553,30,5,2021-09-02 1:25,2021-09-02 1:30,0000-00-00 00:00:00,2021-09-01
554,40,5,2021-09-02 1:25,2021-09-02 1:30,0000-00-00 00:00:00,2021-09-01
555,50,5,2021-09-02 1:28,2021-09-02 1:33,0000-00-00 00:00:00,2021-09-01
556,40,5,2021-09-02 1:30,2021-09-02 1:34,0000-00-00 00:00:00,2021-09-01
557,20,5,2021-09-02 1:29,2021-09-02 1:34,0000-00-00 00:00:00,2021-09-01
558,30,5,2021-09-02 1:30,2021-09-02 1:35,0000-00-00 00:00:00,2021-09-01
559,50,5,2021-09-02 1:33,2021-09-02 1:37,0000-00-00 00:00:00,2021-09-01
560,90,5,2021-09-02 0:45,2021-09-02 1:37,0000-00-00 00:00:00,2021-09-01
561,40,5,2021-09-02 1:34,2021-09-02 1:38,0000-00-00 00:00:00,2021-09-01
562,20,5,2021-09-02 1:34,2021-09-02 1:39,0000-00-00 00:00:00,2021-09-01
563,30,5,2021-09-02 1:35,2021-09-02 1:40,0000-00-00 00:00:00,2021-09-01
564,50,5,2021-09-02 1:37,2021-09-02 1:41,0000-00-00 00:00:00,2021-09-01
565,90,5,2021-09-02 1:37,2021-09-02 1:42,0000-00-00 00:00:00,2021-09-01
566,40,5,2021-09-02 1:38,2021-09-02 1:42,0000-00-00 00:00:00,2021-09-01
567,20,5,2021-09-02 1:39,2021-09-02 1:44,0000-00-00 00:00:00,2021-09-01
568,50,5,2021-09-02 1:41,2021-09-02 1:45,0000-00-00 00:00:00,2021-09-01
569,20,5,2021-09-02 1:44,2021-09-02 1:49,0000-00-00 00:00:00,2021-09-01
570,90,5,2021-09-02 1:42,2021-09-02 1:49,0000-00-00 00:00:00,2021-09-01
571,30,5,2021-09-02 1:40,2021-09-02 1:49,0000-00-00 00:00:00,2021-09-01
572,50,5,2021-09-02 1:45,2021-09-02 1:50,0000-00-00 00:00:00,2021-09-01
573,40,5,2021-09-02 1:42,2021-09-02 1:51,0000-00-00 00:00:00,2021-09-01
574,20,5,2021-09-02 1:49,2021-09-02 1:54,0000-00-00 00:00:00,2021-09-01
575,50,5,2021-09-02 1:50,2021-09-02 1:54,0000-00-00 00:00:00,2021-09-01
576,90,5,2021-09-02 1:49,2021-09-02 1:54,0000-00-00 00:00:00,2021-09-01
577,30,5,2021-09-02 1:50,2021-09-02 1:54,0000-00-00 00:00:00,2021-09-01
578,40,5,2021-09-02 1:51,2021-09-02 1:57,0000-00-00 00:00:00,2021-09-01
